datetime,timestamp,volume,quote_volume,trades_count
2025-07-26 00:00:00,1753488000000,388.41101,45628285.3960022,56188
2025-07-26 01:00:00,1753491600000,266.66811,31295262.4678641,35854
2025-07-26 02:00:00,1753495200000,391.82574,46040914.1725314,45588
2025-07-26 03:00:00,1753498800000,175.33791,20609060.8875181,32522
2025-07-26 04:00:00,1753502400000,182.72574,21466444.0939043,23499
2025-07-26 05:00:00,1753506000000,155.81148,18305118.4833917,21960
2025-07-26 06:00:00,1753509600000,213.86521,25104447.4920758,23065
2025-07-26 07:00:00,1753513200000,454.07762,53280803.3042736,23900
2025-07-26 08:00:00,1753516800000,259.96197,30536312.497622,28594
2025-07-26 09:00:00,1753520400000,190.39173,22375326.2092841,21494
2025-07-26 10:00:00,1753524000000,749.16688,88352663.6459892,63632
2025-07-26 11:00:00,1753527600000,349.789,41252142.4906843,39756
2025-07-26 12:00:00,1753531200000,171.77445,20247569.046167,27814
2025-07-26 13:00:00,1753534800000,341.83674,40376019.7333162,44391
2025-07-26 14:00:00,1753538400000,355.21897,41950757.9156796,43485
2025-07-26 15:00:00,1753542000000,434.76718,51284849.262127,39532
2025-07-26 16:00:00,1753545600000,351.27128,41493165.1136479,38122
2025-07-26 17:00:00,1753549200000,139.66952,16485552.9145972,21341
2025-07-26 18:00:00,1753552800000,195.55155,23083368.6457319,24269
2025-07-26 19:00:00,1753556400000,364.90102,43111428.5259517,26617
